category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,correctButton,interval,trainingLoop.thisRepN,trainingLoop.thisTrialN,trainingLoop.thisN,trainingLoop.thisIndex,babyEnter.thisRepN,babyEnter.thisTrialN,babyEnter.thisN,babyEnter.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,fixCrossR_6.started,cue.stopped,fixCrossR_6.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,response.started,fixCross.started,text1.started,text2.started,text3.started,text4.started,text5.started,text6.started,text7.started,text8.started,kb.started,num1.started,num2.started,num3.started,num4.started,response.stopped,kb.keys,kb.rt,kb.duration,codeAcc.started,codeAcc.stopped,ITI.started,fixCrossR.started,fixCrossR.stopped,ITI.stopped,tybb.started,key_resp_13.started,fixCrossR_5.started,tybb.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
horse,4,stim//ori2.png,stim//horse4.png,Car,Horse,Turtle,Shoe,Full Left,Half Right,Half Left,Full Right,True,4,2.309,,,,,,,,,,,,,,,,,0,19,19,19,1,0,1,0,169.98534369999834,,,,,,,,,,,,,,,,,169.8752925000008,169.98534369999834,169.98534369999834,170.22363389999373,170.22363389999373,170.2078701999999,170.20789669999795,170.22363389999373,170.57281769999827,170.45806170000287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,4,stim//ori2.png,stim//horse4.png,Car,Horse,Turtle,Shoe,Full Left,Half Right,Half Left,Full Right,True,4,2.309,,,,,,,,,,,,,,,,,0,19,19,19,2,0,2,0,170.57281769999827,,,,,,,,,,,,,,,,,170.4587368999928,170.57281769999827,170.57281769999827,170.80682949999755,170.80682949999755,170.7910652999999,170.79111259999627,170.80682949999755,171.12613879999844,171.04102219999186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,4,stim//ori2.png,stim//horse4.png,Car,Horse,Turtle,Shoe,Full Left,Half Right,Half Left,Full Right,True,4,2.309,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.1085982999939,171.12613879999844,171.12613879999844,171.12613879999844,171.12613879999844,171.12613879999844,171.12613879999844,171.12613879999844,171.12613879999844,171.12613879999844,171.12613879999844,171.12613879999844,171.12613879999844,171.12613879999844,171.12613879999844,174.05719049999607,None,,,174.05805389999296,174.0583556999918,174.05836939999426,174.07384519999323,176.3883807999955,176.3739162999991,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,3,stim//obj2.png,stim//horse3.png,Turtle,Car,Shoe,Horse,Half Right,Full Right,Full Left,Half Left,True,4,2.683,,,,,,,,,,,,,,,,,0,20,20,20,0,0,0,0,177.48535329999868,,,,,,,,,,,176.37414549999812,176.3883807999955,176.3883807999955,177.48535329999868,177.48535329999868,177.3725964000041,177.37384469999233,177.48535329999868,177.48535329999868,177.72140510000463,177.72140510000463,177.7054230999929,177.7054519999947,177.72140510000463,178.06938929999887,177.95549150000443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,3,stim//obj2.png,stim//horse3.png,Turtle,Car,Shoe,Horse,Half Right,Full Right,Full Left,Half Left,True,4,2.683,,,,,,,,,,,,,,,,,0,20,20,20,1,0,1,0,178.06938929999887,,,,,,,,,,,,,,,,,177.95607509999536,178.06938929999887,178.06938929999887,178.30447220000497,178.30447220000497,178.28873749999912,178.28876510000555,178.30447220000497,178.6483758999966,178.53858120000223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,3,stim//obj2.png,stim//horse3.png,Turtle,Car,Shoe,Horse,Half Right,Full Right,Full Left,Half Left,True,4,2.683,,,,,,,,,,,,,,,,,0,20,20,20,2,0,2,0,178.6483758999966,,,,,,,,,,,,,,,,,178.53916479999316,178.6483758999966,178.6483758999966,178.88799659999495,178.88799659999495,178.87227750000602,178.87231629999587,178.88799659999495,179.21374459999788,179.12212859999272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,3,stim//obj2.png,stim//horse3.png,Turtle,Car,Shoe,Horse,Half Right,Full Right,Full Left,Half Left,True,4,2.683,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.19307249999838,179.21374459999788,179.21374459999788,179.21374459999788,179.21374459999788,179.21374459999788,179.21374459999788,179.21374459999788,179.21374459999788,179.21374459999788,179.21374459999788,179.21374459999788,179.21374459999788,179.21374459999788,179.21374459999788,182.1237639000028,4,0.9280952000117395,None,182.12489940000523,182.12523239999427,182.12524799999665,182.1383674999961,184.81891590000305,184.8045526999922,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,4,stim//obj1.png,stim//turtle4.png,Horse,Turtle,Car,Shoe,Half Left,Full Left,Half Right,Full Right,True,2,2.431,,,,,,,,,,,,,,,,,0,21,21,21,0,0,0,0,185.91724909999175,,,,,,,,,,,184.80477780000365,184.81891590000305,184.81891590000305,185.91724909999175,185.91724909999175,185.80299280000327,185.80409150000196,185.91724909999175,185.91724909999175,186.15206639999815,186.15206639999815,186.1360141000041,186.13604339999438,186.15206639999815,186.50065319999703,186.38613970000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,4,stim//obj1.png,stim//turtle4.png,Horse,Turtle,Car,Shoe,Half Left,Full Left,Half Right,Full Right,True,2,2.431,,,,,,,,,,,,,,,,,0,21,21,21,1,0,1,0,186.50065319999703,,,,,,,,,,,,,,,,,186.38673019999987,186.50065319999703,186.50065319999703,186.73520490000374,186.73520490000374,186.71936390000337,186.71939290000591,186.73520490000374,187.0825266000029,186.9689492000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,4,stim//obj1.png,stim//turtle4.png,Horse,Turtle,Car,Shoe,Half Left,Full Left,Half Right,Full Right,True,2,2.431,,,,,,,,,,,,,,,,,0,21,21,21,2,0,2,0,187.0825266000029,,,,,,,,,,,,,,,,,186.969551400005,187.0825266000029,187.0825266000029,187.3182392000017,187.3182392000017,187.3024940000032,187.30252280000423,187.3182392000017,187.6467558000004,187.55243039999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,4,stim//obj1.png,stim//turtle4.png,Horse,Turtle,Car,Shoe,Half Left,Full Left,Half Right,Full Right,True,2,2.431,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.62645650000195,187.6467558000004,187.6467558000004,187.6467558000004,187.6467558000004,187.6467558000004,187.6467558000004,187.6467558000004,187.6467558000004,187.6467558000004,187.6467558000004,187.6467558000004,187.6467558000004,187.6467558000004,187.6467558000004,190.56684460000542,2,1.7105780999991111,None,190.56762929999968,190.56791220000014,190.56792269999278,190.58662069999264,193.0162943000032,193.00186390000454,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,2,stim//ori2.png,stim//car2.png,Car,Horse,Shoe,Turtle,Half Left,Full Right,Full Left,Half Right,True,1,2.553,,,,,,,,,,,,,,,,,0,22,22,22,0,0,0,0,194.11470120000013,,,,,,,,,,,193.0022014999995,193.0162943000032,193.0162943000032,194.11470120000013,194.11470120000013,194.00039919999836,194.00150319999375,194.11470120000013,194.11470120000013,194.34933339999407,194.34933339999407,194.33354379999219,194.33357499999693,194.34933339999407,194.6961833999958,194.58346439999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,2,stim//ori2.png,stim//car2.png,Car,Horse,Shoe,Turtle,Half Left,Full Right,Full Left,Half Right,True,1,2.553,,,,,,,,,,,,,,,,,0,22,22,22,1,0,1,0,194.6961833999958,,,,,,,,,,,,,,,,,194.5840623999975,194.6961833999958,194.6961833999958,194.93256469999324,194.93256469999324,194.9165781000047,194.91661070000555,194.93256469999324,195.28150270000333,195.16667209999287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,2,stim//ori2.png,stim//car2.png,Car,Horse,Shoe,Turtle,Half Left,Full Right,Full Left,Half Right,True,1,2.553,,,,,,,,,,,,,,,,,0,22,22,22,2,0,2,0,195.28150270000333,,,,,,,,,,,,,,,,,195.16726010000275,195.28150270000333,195.28150270000333,195.51571029999468,195.51571029999468,195.50002979999408,195.5000646999979,195.51571029999468,195.8433425999974,195.74976669999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,2,stim//ori2.png,stim//car2.png,Car,Horse,Shoe,Turtle,Half Left,Full Right,Full Left,Half Right,True,1,2.553,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.82488960000046,195.8433425999974,195.8433425999974,195.8433425999974,195.8433425999974,195.8433425999974,195.8433425999974,195.8433425999974,195.8433425999974,195.8433425999974,195.8433425999974,195.8433425999974,195.8433425999974,195.8433425999974,195.8433425999974,198.76416510000126,1,2.3308211999974446,None,198.76510200000484,198.765390200002,198.76540089999617,198.78246590000344,201.346804300003,201.33257529999537,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,4,stim//obj1.png,stim//horse4.png,Turtle,Horse,Car,Shoe,Full Right,Full Left,Half Left,Half Right,True,2,2.337,,,,,,,,,,,,,,,,,0,23,23,23,0,0,0,0,202.44089569999778,,,,,,,,,,,201.33280229999218,201.346804300003,201.346804300003,202.44089569999778,202.44089569999778,202.3310005999956,202.33211360000132,202.44089569999778,202.44089569999778,202.67998620000435,202.67998620000435,202.6642969999957,202.66437329999462,202.67998620000435,203.0272915999958,202.91397019999567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,4,stim//obj1.png,stim//horse4.png,Turtle,Horse,Car,Shoe,Full Right,Full Left,Half Left,Half Right,True,2,2.337,,,,,,,,,,,,,,,,,0,23,23,23,1,0,1,0,203.0272915999958,,,,,,,,,,,,,,,,,202.91451299999608,203.0272915999958,203.0272915999958,203.26325489999726,203.26325489999726,203.24741769999673,203.24748629999522,203.26325489999726,203.6087053999945,203.49724810000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,4,stim//obj1.png,stim//horse4.png,Turtle,Horse,Car,Shoe,Full Right,Full Left,Half Left,Half Right,True,2,2.337,,,,,,,,,,,,,,,,,0,23,23,23,2,0,2,0,203.6087053999945,,,,,,,,,,,,,,,,,203.4978287999984,203.6087053999945,203.6087053999945,203.84650679999322,203.84650679999322,203.83047179999994,203.8305018999963,203.84650679999322,204.1770003999991,204.08028419999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,4,stim//obj1.png,stim//horse4.png,Turtle,Horse,Car,Shoe,Full Right,Full Left,Half Left,Half Right,True,2,2.337,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.15882959999726,204.1770003999991,204.1770003999991,204.1770003999991,204.1770003999991,204.1770003999991,204.1770003999991,204.1770003999991,204.1770003999991,204.1770003999991,204.1770003999991,204.1770003999991,204.1770003999991,204.1770003999991,204.1770003999991,207.08287280000513,2,1.357301500000176,None,207.08403030000045,207.08437100000447,207.08438669999305,207.09709670000302,209.44415939999453,209.4299333999952,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,1,stim//ori2.png,stim//car1.png,Shoe,Horse,Turtle,Car,Full Right,Half Left,Full Left,Half Right,True,3,2.626,,,,,,,,,,,,,,,,,0,24,24,24,0,0,0,0,210.5428041999985,,,,,,,,,,,209.43016160000116,209.44415939999453,209.44415939999453,210.5428041999985,210.5428041999985,210.42860090000613,210.42985020000197,210.5428041999985,210.5428041999985,210.7775910000055,210.7775910000055,210.76172979999683,210.76181169999472,210.7775910000055,211.12793099999544,211.0116498999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,1,stim//ori2.png,stim//car1.png,Shoe,Horse,Turtle,Car,Full Right,Half Left,Full Left,Half Right,True,3,2.626,,,,,,,,,,,,,,,,,0,24,24,24,1,0,1,0,211.12793099999544,,,,,,,,,,,,,,,,,211.01233559999673,211.12793099999544,211.12793099999544,211.37725510000018,211.37725510000018,211.3617030000023,211.3617355000024,211.37725510000018,211.72588070000347,211.61140460000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,1,stim//ori2.png,stim//car1.png,Shoe,Horse,Turtle,Car,Full Right,Half Left,Full Left,Half Right,True,3,2.626,,,,,,,,,,,,,,,,,0,24,24,24,2,0,2,0,211.72588070000347,,,,,,,,,,,,,,,,,211.61208340000303,211.72588070000347,211.72588070000347,211.96041060000425,211.96041060000425,211.94443899999897,211.94446670000616,211.96041060000425,212.29140509999706,212.1944763999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,1,stim//ori2.png,stim//car1.png,Shoe,Horse,Turtle,Car,Full Right,Half Left,Full Left,Half Right,True,3,2.626,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.27532089999295,212.29140509999706,212.29140509999706,212.29140509999706,212.29140509999706,212.29140509999706,212.29140509999706,212.29140509999706,212.29140509999706,212.29140509999706,212.29140509999706,212.29140509999706,212.29140509999706,212.29140509999706,212.29140509999706,215.1950133999926,3,1.7548423999978695,None,215.1972986000037,215.19783279999683,215.19786139999633,215.2110648999951,217.8414516000048,217.82725930000015,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
shoe,2,stim//obj1.png,stim//shoe2.png,Half Left,Full Right,Half Right,Full Left,Turtle,Car,Shoe,Horse,False,3,2.334,,,,,,,,,,,,,,,,,0,25,25,25,0,0,0,0,218.94092350000574,,,,,,,,,,,217.82748769999307,217.8414516000048,217.8414516000048,218.94092350000574,218.94092350000574,218.8256995999982,218.8268095999956,218.94092350000574,218.94092350000574,219.1746884000022,219.1746884000022,219.15900549999787,219.159038400001,219.1746884000022,219.52529920000234,219.40899969999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
shoe,2,stim//obj1.png,stim//shoe2.png,Half Left,Full Right,Half Right,Full Left,Turtle,Car,Shoe,Horse,False,3,2.334,,,,,,,,,,,,,,,,,0,25,25,25,1,0,1,0,219.52529920000234,,,,,,,,,,,,,,,,,219.40968359999533,219.52529920000234,219.52529920000234,219.77465769999253,219.77465769999253,219.7586150999996,219.75864040000306,219.77465769999253,220.12448529999529,220.00862490000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
shoe,2,stim//obj1.png,stim//shoe2.png,Half Left,Full Right,Half Right,Full Left,Turtle,Car,Shoe,Horse,False,3,2.334,,,,,,,,,,,,,,,,,0,25,25,25,2,0,2,0,220.12448529999529,,,,,,,,,,,,,,,,,220.00921879999805,220.12448529999529,220.12448529999529,220.3742002999934,220.3742002999934,220.3586304999917,220.35867240000516,220.3742002999934,220.71276260000013,220.6084217000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
shoe,2,stim//obj1.png,stim//shoe2.png,Half Left,Full Right,Half Right,Full Left,Turtle,Car,Shoe,Horse,False,3,2.334,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.69274739999673,220.71276260000013,220.71276260000013,220.71276260000013,220.71276260000013,220.71276260000013,220.71276260000013,220.71276260000013,220.71276260000013,220.71276260000013,220.71276260000013,220.71276260000013,220.71276260000013,220.71276260000013,220.71276260000013,223.60960749999504,3,1.1734645000105957,None,223.61073129999568,223.6111513999931,223.61116699999548,223.62519269999757,225.97227199999907,225.95815550000407,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,3,stim//obj2.png,stim//turtle3.png,Full Left,Half Left,Half Right,Full Right,Turtle,Shoe,Car,Horse,False,1,2.276,,,,,,,,,,,,,,,,,0,26,26,26,0,0,0,0,227.06580899999244,,,,,,,,,,,225.95839590000105,225.97227199999907,225.97227199999907,227.06580899999244,227.06580899999244,226.95645030000014,226.95750560000306,227.06580899999244,227.06580899999244,227.30549969999993,227.30549969999993,227.2895331000036,227.2895625999954,227.30549969999993,227.65364960000443,227.53952439999557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,3,stim//obj2.png,stim//turtle3.png,Full Left,Half Left,Half Right,Full Right,Turtle,Shoe,Car,Horse,False,1,2.276,,,,,,,,,,,,,,,,,0,26,26,26,1,0,1,0,227.65364960000443,,,,,,,,,,,,,,,,,227.5401056999981,227.65364960000443,227.65364960000443,227.88849420000042,227.88849420000042,227.87281139999686,227.87284060000093,227.88849420000042,228.23244859999977,228.122489699992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,3,stim//obj2.png,stim//turtle3.png,Full Left,Half Left,Half Right,Full Right,Turtle,Shoe,Car,Horse,False,1,2.276,,,,,,,,,,,,,,,,,0,26,26,26,2,0,2,0,228.23244859999977,,,,,,,,,,,,,,,,,228.12303610000527,228.23244859999977,228.23244859999977,228.47194170000148,228.47194170000148,228.45642459999362,228.45646299999498,228.47194170000148,228.80807129999448,228.70576319999236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,3,stim//obj2.png,stim//turtle3.png,Full Left,Half Left,Half Right,Full Right,Turtle,Shoe,Car,Horse,False,1,2.276,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.79199709999375,228.80807129999448,228.80807129999448,228.80807129999448,228.80807129999448,228.80807129999448,228.80807129999448,228.80807129999448,228.80807129999448,228.80807129999448,228.80807129999448,228.80807129999448,228.80807129999448,228.80807129999448,228.80807129999448,231.70633400000224,1,1.3021867999923415,None,231.7083347000007,231.7088911000028,231.70891829999164,231.7224705999979,234.0028769000055,233.98905089999607,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,3,stim//ori2.png,stim//horse3.png,Full Left,Full Right,Half Right,Half Left,Horse,Car,Turtle,Shoe,False,3,2.574,,,,,,,,,,,,,,,,,0,27,27,27,0,0,0,0,235.09727589999966,,,,,,,,,,,233.9892761999945,234.0028769000055,234.0028769000055,235.09727589999966,235.09727589999966,234.9872531000001,234.98832809999294,235.09727589999966,235.09727589999966,235.33612609999545,235.33612609999545,235.32037729999865,235.3204082000011,235.33612609999545,235.68277270000544,235.57015850000607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,3,stim//ori2.png,stim//horse3.png,Full Left,Full Right,Half Right,Half Left,Horse,Car,Turtle,Shoe,False,3,2.574,,,,,,,,,,,,,,,,,0,27,27,27,1,0,1,0,235.68277270000544,,,,,,,,,,,,,,,,,235.57095959999424,235.68277270000544,235.68277270000544,235.91952490000403,235.91952490000403,235.9035944000061,235.90366959999665,235.91952490000403,236.26854849999654,236.15361769999436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,3,stim//ori2.png,stim//horse3.png,Full Left,Full Right,Half Right,Half Left,Horse,Car,Turtle,Shoe,False,3,2.574,,,,,,,,,,,,,,,,,0,27,27,27,2,0,2,0,236.26854849999654,,,,,,,,,,,,,,,,,236.1542996999924,236.26854849999654,236.26854849999654,236.50254889999633,236.50254889999633,236.48668709999765,236.48671650000324,236.50254889999633,236.84261579999293,236.7364588000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,3,stim//ori2.png,stim//horse3.png,Full Left,Full Right,Half Right,Half Left,Horse,Car,Turtle,Shoe,False,3,2.574,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.8254239999951,236.84261579999293,236.84261579999293,236.84261579999293,236.84261579999293,236.84261579999293,236.84261579999293,236.84261579999293,236.84261579999293,236.84261579999293,236.84261579999293,236.84261579999293,236.84261579999293,236.84261579999293,236.84261579999293,239.7367790999997,3,1.5874909999984084,None,239.73878030000196,239.7393144999951,239.73934179999924,239.75270929999533,242.33384130000195,242.31923429999733,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,2,stim//obj2.png,stim//turtle2.png,Full Left,Half Left,Half Right,Full Right,Car,Turtle,Horse,Shoe,False,2,2.234,,,,,,,,,,,,,,,,,0,28,28,28,0,0,0,0,243.42664289999811,,,,,,,,,,,242.3196259999968,242.33384130000195,242.33384130000195,243.42664289999811,243.42664289999811,243.31756399999722,243.31857540000055,243.42664289999811,243.42664289999811,243.66673640000226,243.66673640000226,243.65105659999244,243.6510874999949,243.66673640000226,244.01195640000515,243.90095870000368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,2,stim//obj2.png,stim//turtle2.png,Full Left,Half Left,Half Right,Full Right,Car,Turtle,Horse,Shoe,False,2,2.234,,,,,,,,,,,,,,,,,0,28,28,28,1,0,1,0,244.01195640000515,,,,,,,,,,,,,,,,,243.90154799999436,244.01195640000515,244.01195640000515,244.25003329999163,244.25003329999163,244.2340880999982,244.2341163999954,244.25003329999163,244.59541680000257,244.48416179999185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,2,stim//obj2.png,stim//turtle2.png,Full Left,Half Left,Half Right,Full Right,Car,Turtle,Horse,Shoe,False,2,2.234,,,,,,,,,,,,,,,,,0,28,28,28,2,0,2,0,244.59541680000257,,,,,,,,,,,,,,,,,244.4847471999965,244.59541680000257,244.59541680000257,244.83320690000255,244.83320690000255,244.8173642000038,244.81739359999483,244.83320690000255,245.17530190000252,245.06723319999583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,2,stim//obj2.png,stim//turtle2.png,Full Left,Half Left,Half Right,Full Right,Car,Turtle,Horse,Shoe,False,2,2.234,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.1585391999979,245.17530190000252,245.17530190000252,245.17530190000252,245.17530190000252,245.17530190000252,245.17530190000252,245.17530190000252,245.17530190000252,245.17530190000252,245.17530190000252,245.17530190000252,245.17530190000252,245.17530190000252,245.17530190000252,248.08363150000514,2,1.7828815999964718,None,248.08464640000602,248.0849492999987,248.08496310000191,248.1004813000036,250.34788030000345,250.3338902999967,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
shoe,1,stim//ori1.png,stim//shoe1.png,Half Left,Full Right,Half Right,Full Left,Turtle,Shoe,Car,Horse,False,4,2.491,,,,,,,,,,,,,,,,,0,29,29,29,0,0,0,0,251.4438625000039,,,,,,,,,,,250.3341442999954,250.34788030000345,250.34788030000345,251.4438625000039,251.4438625000039,251.33199750000495,251.33310590000474,251.4438625000039,251.4438625000039,251.6809740000026,251.6809740000026,251.66529869999795,251.66533380000328,251.6809740000026,252.0291744999995,251.91507960000308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
