InstructionsFilepath,Instructions2Filepath,category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,trainingLoop.thisRepN,trainingLoop.thisTrialN,trainingLoop.thisN,trainingLoop.thisIndex,instructions_controller.thisRepN,instructions_controller.thisTrialN,instructions_controller.thisN,instructions_controller.thisIndex,instruction_slide_loop.thisRepN,instruction_slide_loop.thisTrialN,instruction_slide_loop.thisN,instruction_slide_loop.thisIndex,instructions2_controller.thisRepN,instructions2_controller.thisTrialN,instructions2_controller.thisN,instructions2_controller.thisIndex,instruction2_slide_loop.thisRepN,instruction2_slide_loop.thisTrialN,instruction2_slide_loop.thisN,instruction2_slide_loop.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,instructionPrep.started,instructionPrep.stopped,Instructions1.started,imageInstruct.started,buttonNext.started,buttonBack.started,Instructions1.stopped,buttonNext.numClicks,buttonNext.timesOn,buttonNext.timesOff,buttonBack.numClicks,buttonBack.timesOn,buttonBack.timesOff,test1.started,text_8.started,button.started,button_2.started,image_17.started,test1.stopped,button.numClicks,button.timesOn,button.timesOff,button_2.numClicks,button_2.timesOn,button_2.timesOff,test2.started,text_9.started,button_3.started,button_4.started,image_18.started,test2.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,test3.started,text_10.started,button_5.started,button_7.started,image_19.started,test3.stopped,button_5.numClicks,button_5.timesOn,button_5.timesOff,button_7.numClicks,button_7.timesOn,button_7.timesOff,test4.started,text_11.started,button_6.started,button_8.started,image_20.started,test4.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,button_8.numClicks,button_8.timesOn,button_8.timesOff,instruction2prep.started,instruction2prep.stopped,Instructions2.started,imageInstruct_2.started,buttonNext_2.started,buttonBack_2.started,Instructions2.stopped,buttonNext_2.numClicks,buttonNext_2.timesOn,buttonNext_2.timesOff,buttonBack_2.numClicks,buttonBack_2.timesOn,buttonBack_2.timesOff,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,response.started,fixCross.started,text1.started,text2.started,text3.started,text4.started,text5.started,text6.started,text7.started,text8.started,kb.started,num1.started,num2.started,num3.started,num4.started,response.stopped,kb.keys,kb.rt,kb.duration,ITI.started,fixCrossR.started,fixCrossR.stopped,ITI.stopped,codeAcc.started,codeAcc.stopped,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,turtle,1,stim//obj1.png,stim//turtle1.png,Turtle,Horse,Car,Shoe,Half Right,Full Left,Half Left,Full Right,True,2.481,,,,,,,,,,,,,,,,,,,,,0,16,16,16,2,0,2,0,202.41930850001518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.23684990004404,202.41930850001518,202.41930850001518,202.66960660001496,202.66960660001496,202.65340629999992,202.65343070001109,202.66960660001496,203.20332030003192,202.90380030003143,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,1,stim//obj1.png,stim//turtle1.png,Turtle,Horse,Car,Shoe,Half Right,Full Left,Half Left,Full Right,True,2.481,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.17960900004255,203.20332030003192,203.20332030003192,203.20332030003192,203.20332030003192,203.20332030003192,203.20332030003192,203.20332030003192,203.20332030003192,203.20332030003192,203.20332030003192,203.20332030003192,203.20332030003192,203.20332030003192,203.20332030003192,205.90592410002137,1,1.0663933999603614,None,205.90736780001316,205.92225180001697,208.40774450002937,208.3916180000524,208.39165649999632,208.39198170002783,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,horse,3,stim//ori1.png,stim//horse3.png,Half Left,Full Right,Full Left,Half Right,Car,Horse,Shoe,Turtle,False,2.723,,,,,,,,,,,,,,,,,,,,,0,17,17,17,0,0,0,0,209.52533020003466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.39242950000335,208.40774450002937,209.39243629999692,209.393257800024,209.52533020003466,209.52533020003466,209.7754556,209.7754556,209.7595809000195,209.75960590003524,209.7754556,210.12554500001715,210.00961910001934,,,,,,,,,,,,,,,,,,,,,,,,,,209.52533020003466,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,horse,3,stim//ori1.png,stim//horse3.png,Half Left,Full Right,Full Left,Half Right,Car,Horse,Shoe,Turtle,False,2.723,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,0,1,0,210.12554500001715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.00989960000152,210.12554500001715,210.12554500001715,210.37601619999623,210.37601619999623,210.35996510001132,210.35999730002368,210.37601619999623,210.79302010004176,210.61026540002786,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,horse,3,stim//ori1.png,stim//horse3.png,Half Left,Full Right,Full Left,Half Right,Car,Horse,Shoe,Turtle,False,2.723,,,,,,,,,,,,,,,,,,,,,0,17,17,17,2,0,2,0,210.79302010004176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.61073260003468,210.79302010004176,210.79302010004176,211.0434782000375,211.0434782000375,211.02726350002922,211.02728860004572,211.0434782000375,211.51029830001062,211.27767810004298,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,horse,3,stim//ori1.png,stim//horse3.png,Half Left,Full Right,Full Left,Half Right,Car,Horse,Shoe,Turtle,False,2.723,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.476377300045,211.51029830001062,211.51029830001062,211.51029830001062,211.51029830001062,211.51029830001062,211.51029830001062,211.51029830001062,211.51029830001062,211.51029830001062,211.51029830001062,211.51029830001062,211.51029830001062,211.51029830001062,211.51029830001062,214.27945450000698,4,2.023496099980548,None,214.28101810003864,214.2959239000338,217.03148990002228,217.0157427000231,217.01578040001914,217.01623890001792,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,4,stim//obj1.png,stim//shoe4.png,Turtle,Car,Shoe,Horse,Half Right,Full Left,Full Right,Half Left,True,2.711,,,,,,,,,,,,,,,,,,,,,0,18,18,18,0,0,0,0,218.1322309000534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.01648570003454,217.03148990002228,218.01637070003198,218.01707300002454,218.1322309000534,218.1322309000534,218.3829054000089,218.3829054000089,218.36818550003227,218.36821090005105,218.3829054000089,218.73282070003916,218.61699730000691,,,,,,,,,,,,,,,,,,,,,,,,,,218.1322309000534,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,4,stim//obj1.png,stim//shoe4.png,Turtle,Car,Shoe,Horse,Half Right,Full Left,Full Right,Half Left,True,2.711,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,0,1,0,218.73282070003916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.6172548000468,218.73282070003916,218.73282070003916,218.98326010000892,218.98326010000892,218.96855109999888,218.96858790004626,218.98326010000892,219.4000302000204,219.21725090005202,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,4,stim//obj1.png,stim//shoe4.png,Turtle,Car,Shoe,Horse,Half Right,Full Left,Full Right,Half Left,True,2.711,,,,,,,,,,,,,,,,,,,,,0,18,18,18,2,0,2,0,219.4000302000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.21750160004012,219.4000302000204,219.4000302000204,219.6503023999976,219.6503023999976,219.63437949999934,219.63441130000865,219.6503023999976,220.11738690000493,219.88459090003744,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,4,stim//obj1.png,stim//shoe4.png,Turtle,Car,Shoe,Horse,Half Right,Full Left,Full Right,Half Left,True,2.711,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.08882470004028,220.11738690000493,220.11738690000493,220.11738690000493,220.11738690000493,220.11738690000493,220.11738690000493,220.11738690000493,220.11738690000493,220.11738690000493,220.11738690000493,220.11738690000493,220.11738690000493,220.11738690000493,220.11738690000493,222.88662860001205,3,0.6239352999837138,None,222.88794220000273,222.90307900001062,225.62205730000278,225.60633430001326,225.60637650004355,225.60659300000407,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,1,stim//ori1.png,stim//car1.png,Full Left,Half Right,Full Right,Half Left,Turtle,Shoe,Horse,Car,False,2.713,,,,,,,,,,,,,,,,,,,,,0,19,19,19,0,0,0,0,226.72294830001192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.60683840001002,225.62205730000278,226.60644709999906,226.60725000000093,226.72294830001192,226.72294830001192,226.97303300001658,226.97303300001658,226.9569353000261,226.9569614000502,226.97303300001658,227.32393670000602,227.20739990001312,,,,,,,,,,,,,,,,,,,,,,,,,,226.72294830001192,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,1,stim//ori1.png,stim//car1.png,Full Left,Half Right,Full Right,Half Left,Turtle,Shoe,Horse,Car,False,2.713,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,0,1,0,227.32393670000602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.20784610003466,227.32393670000602,227.32393670000602,227.57361740001943,227.57361740001943,227.55784160003532,227.55787390004843,227.57361740001943,227.99063950002892,227.80782760004513,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,1,stim//ori1.png,stim//car1.png,Full Left,Half Right,Full Right,Half Left,Turtle,Shoe,Horse,Car,False,2.713,,,,,,,,,,,,,,,,,,,,,0,19,19,19,2,0,2,0,227.99063950002892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.80807730002562,227.99063950002892,227.99063950002892,228.2408315000357,228.2408315000357,228.22485910000978,228.2248729999992,228.2408315000357,228.7079272000119,228.47482080000918,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,1,stim//ori1.png,stim//car1.png,Full Left,Half Right,Full Right,Half Left,Turtle,Shoe,Horse,Car,False,2.713,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.67702800000552,228.7079272000119,228.7079272000119,228.7079272000119,228.7079272000119,228.7079272000119,228.7079272000119,228.7079272000119,228.7079272000119,228.7079272000119,228.7079272000119,228.7079272000119,228.7079272000119,228.7079272000119,228.7079272000119,231.4771245000302,1,0.8809782999451272,None,231.47838350001257,231.49355840001954,234.21246110001812,234.19681039999705,234.1968493000022,234.1971797000151,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,3,stim//ori2.png,stim//shoe3.png,Car,Shoe,Turtle,Horse,Full Left,Full Right,Half Right,Half Left,True,2.601,,,,,,,,,,,,,,,,,,,,,0,20,20,20,0,0,0,0,235.31316070002504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.19742720003705,234.21246110001812,235.1972817000351,235.19800289999694,235.31316070002504,235.31316070002504,235.56389730004594,235.56389730004594,235.54731400002493,235.54733930004295,235.56389730004594,235.91372140002204,235.79750700003933,,,,,,,,,,,,,,,,,,,,,,,,,,235.31316070002504,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,3,stim//ori2.png,stim//shoe3.png,Car,Shoe,Turtle,Horse,Full Left,Full Right,Half Right,Half Left,True,2.601,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,0,1,0,235.91372140002204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.7979192000348,235.91372140002204,235.91372140002204,236.16405469999881,236.16405469999881,236.14850930002285,236.1485418000375,236.16405469999881,236.5809984000516,236.39817430003313,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,3,stim//ori2.png,stim//shoe3.png,Car,Shoe,Turtle,Horse,Full Left,Full Right,Half Right,Half Left,True,2.601,,,,,,,,,,,,,,,,,,,,,0,20,20,20,2,0,2,0,236.5809984000516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.39859470003285,236.5809984000516,236.5809984000516,236.83123480004724,236.83123480004724,236.81537020002725,236.81539590004832,236.83123480004724,237.39848450000864,237.0653473000275,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,3,stim//ori2.png,stim//shoe3.png,Car,Shoe,Turtle,Horse,Full Left,Full Right,Half Right,Half Left,True,2.601,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.36646370001836,237.39848450000864,237.39848450000864,237.39848450000864,237.39848450000864,237.39848450000864,237.39848450000864,237.39848450000864,237.39848450000864,237.39848450000864,237.39848450000864,237.39848450000864,237.39848450000864,237.39848450000864,237.39848450000864,240.0676440000534,3,1.4390492999809794,None,240.06894240004476,240.08428740000818,242.68611520004924,242.6699188000057,242.66994790005265,242.67033500003163,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,4,stim//obj1.png,stim//car4.png,Car,Turtle,Horse,Shoe,Half Right,Full Left,Full Right,Half Left,True,2.319,,,,,,,,,,,,,,,,,,,,,0,21,21,21,0,0,0,0,243.80376500001876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.67058269999688,242.68611520004924,243.67054810002446,243.67126200004714,243.80376500001876,243.80376500001876,244.05392650002614,244.05392650002614,244.03790039999876,244.03791370004183,244.05392650002614,244.40418190002674,244.2881575000356,,,,,,,,,,,,,,,,,,,,,,,,,,243.80376500001876,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,4,stim//obj1.png,stim//car4.png,Car,Turtle,Horse,Shoe,Half Right,Full Left,Full Right,Half Left,True,2.319,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,0,1,0,244.40418190002674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.28843960002996,244.40418190002674,244.40418190002674,244.6545305000036,244.6545305000036,244.6386551000178,244.6386874000309,244.6545305000036,245.07124300004216,244.88886860001367,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,4,stim//obj1.png,stim//car4.png,Car,Turtle,Horse,Shoe,Half Right,Full Left,Full Right,Half Left,True,2.319,,,,,,,,,,,,,,,,,,,,,0,21,21,21,2,0,2,0,245.07124300004216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.889400700049,245.07124300004216,245.07124300004216,245.32161630003247,245.32161630003247,245.305837300024,245.30587130005006,245.32161630003247,245.7886498000007,245.55558490002295,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,4,stim//obj1.png,stim//car4.png,Car,Turtle,Horse,Shoe,Half Right,Full Left,Full Right,Half Left,True,2.319,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.7651880000485,245.7886498000007,245.7886498000007,245.7886498000007,245.7886498000007,245.7886498000007,245.7886498000007,245.7886498000007,245.7886498000007,245.7886498000007,245.7886498000007,245.7886498000007,245.7886498000007,245.7886498000007,245.7886498000007,248.55803640000522,1,0.6325608000042848,None,248.55922760005342,248.57439360005083,250.89258630003314,250.8770635999972,250.87710150005296,250.87756470002932,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,horse,2,stim//obj2.png,stim//horse2.png,Full Right,Half Right,Half Left,Full Left,Shoe,Horse,Car,Turtle,False,2.608,,,,,,,,,,,,,,,,,,,,,0,22,22,22,0,0,0,0,251.99387790000765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.87797040003352,250.89258630003314,251.87757450004574,251.87812070001382,251.99387790000765,251.99387790000765,252.2446061000228,252.2446061000228,252.22844050003914,252.2284543000278,252.2446061000228,252.5944589000428,252.47829070000444,,,,,,,,,,,,,,,,,,,,,,,,,,251.99387790000765,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,horse,2,stim//obj2.png,stim//horse2.png,Full Right,Half Right,Half Left,Full Left,Shoe,Horse,Car,Turtle,False,2.608,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,0,1,0,252.5944589000428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.4785425000009,252.5944589000428,252.5944589000428,252.84469759999774,252.84469759999774,252.82849230000284,252.8285172000178,252.84469759999774,253.2615475000348,253.07886940002209,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,horse,2,stim//obj2.png,stim//horse2.png,Full Right,Half Right,Half Left,Full Left,Shoe,Horse,Car,Turtle,False,2.608,,,,,,,,,,,,,,,,,,,,,0,22,22,22,2,0,2,0,253.2615475000348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.07921250001527,253.2615475000348,253.2615475000348,253.511876100034,253.511876100034,253.4961693000514,253.4961944000097,253.511876100034,253.99660510005197,253.74612800002797,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.95392440003343,253.99660510005197,253.99660510005197,253.99660510005197,253.99660510005197,253.99660510005197,253.99660510005197,253.99660510005197,253.99660510005197,253.99660510005197,253.99660510005197,253.99660510005197,253.99660510005197,253.99660510005197,253.99660510005197,,,,,,,,,,,,,,,,,,,
